Date,Region,New_HIV_Cases,HIV_Rate,New_AIDS_Cases,AIDS_Rate,AIDS_Deaths,Death_Rate,Sexual_Transmission,Heterosexual,Homosexual,Parenteral_Transmission,Other_Transmission,Children_HIV+
2015-01,Рівненська,20.0,1.7,3.0,0.3,3.0,0.3,,,,,,
2015-01,Сумська,6.0,0.5,2.0,0.2,0.0,0.0,,,,,,
2015-01,Тернопільська,9.0,0.8,4.0,0.4,1.0,0.1,,,,,,
2015-01,Харківська,38.0,1.4,11.0,0.4,2.0,0.1,,,,,,
2015-01,Херсонська,40.0,3.7,15.0,1.4,5.0,0.5,,,,,,
2015-01,Хмельницька,15.0,1.2,8.0,0.6,7.0,0.5,,,,,,
2015-01,Черкаська,23.0,1.8,9.0,0.7,6.0,0.5,,,,,,
2015-01,Чернівецька,4.0,0.4,2.0,0.2,3.0,0.3,,,,,,
2015-01,Чернігівська,59.0,5.6,22.0,2.1,1.0,0.1,,,,,,
2015-01,Київ,99.0,3.5,29.0,1.0,10.0,0.4,,,,,,
2015-02,Україна,1241.0,2.9,621.0,1.4,263.0,0.6,716.0,695.0,21.0,255.0,2.0,268.0
2015-02,Вінницька,14.0,0.9,12.0,0.7,4.0,0.2,,,,,,
2015-02,Волинська,18.0,1.7,7.0,0.7,7.0,0.7,,,,,,
2015-02,Дніпропетровська,184.0,5.6,148.0,4.5,69.0,2.1,,,,,,
2015-02,Донецька,,,,,,,,,,,,
2015-02,Житомирська,34.0,2.7,13.0,1.0,7.0,0.6,,,,,,
2015-02,Закарпатська,1.0,0.1,2.0,0.2,0.0,0.0,,,,,,
2015-02,Запорізька,47.0,2.7,35.0,2.0,13.0,0.7,,,,,,
2015-02,Івано-Франківська,31.0,2.2,10.0,0.7,1.0,0.1,,,,,,
2015-02,Київська,68.0,3.9,36.0,2.1,8.0,0.5,,,,,,
2015-02,Кіровоградська,63.0,6.4,23.0,2.4,12.0,1.2,,,,,,
2015-02,Луганська,33.0,1.5,20.0,0.9,11.0,0.5,,,,,,
2015-02,Львівська,33.0,1.3,17.0,0.7,12.0,0.5,,,,,,
2015-02,Миколаївська,93.0,8.0,41.0,3.5,14.0,1.2,,,,,,
2015-02,Одеська,196.0,8.2,109.0,4.6,57.0,2.4,,,,,,
2015-02,Полтавська,42.0,2.9,21.0,1.5,11.0,0.8,,,,,,
2015-02,Рівненська,17.0,1.5,5.0,0.4,0.0,0.0,,,,,,
2015-02,Сумська,15.0,1.3,4.0,0.4,0.0,0.0,,,,,,
2015-02,Тернопільська,7.0,0.7,3.0,0.3,1.0,0.1,,,,,,
2015-02,Харківська,53.0,1.9,19.0,0.7,2.0,0.1,,,,,,
2015-02,Херсонська,35.0,3.3,12.0,1.1,6.0,0.6,,,,,,
2015-02,Хмельницька,21.0,1.6,10.0,0.8,3.0,0.2,,,,,,
2015-02,Черкаська,47.0,3.8,21.0,1.7,4.0,0.3,,,,,,
2015-02,Чернівецька,12.0,1.3,4.0,0.4,1.0,0.1,,,,,,
2015-02,Чернігівська,38.0,3.6,10.0,0.9,6.0,0.6,,,,,,
2015-02,Київ,139.0,4.9,39.0,1.4,14.0,0.5,,,,,,
2015-03,Україна,1189.0,2.8,647.0,1.5,248.0,0.6,745.0,724.0,21.0,237.0,3.0,204.0
2015-03,Вінницька,43.0,2.7,20.0,1.2,6.0,0.4,,,,,,
2015-03,Волинська,37.0,3.6,19.0,1.8,2.0,0.2,,,,,,
2015-03,Дніпропетровська,136.0,4.1,129.0,3.9,80.0,2.4,,,,,,
2015-03,Донецька,,,,,,,,,,,,
2015-03,Житомирська,37.0,2.9,15.0,1.2,5.0,0.4,,,,,,
2015-03,Закарпатська,9.0,0.7,3.0,0.2,4.0,0.3,,,,,,
2015-03,Запорізька,51.0,2.9,30.0,1.7,16.0,0.9,,,,,,
2015-03,Івано-Франківська,21.0,1.5,11.0,0.8,0.0,0.0,,,,,,
2015-03,Київська,69.0,4.0,19.0,1.1,10.0,0.6,,,,,,
2015-03,Кіровоградська,51.0,5.2,23.0,2.4,7.0,0.7,,,,,,
2015-03,Луганська,36.0,1.6,19.0,0.9,11.0,0.5,,,,,,
2015-03,Львівська,17.0,0.7,10.0,0.4,3.0,0.1,,,,,,
2015-03,Миколаївська,61.0,5.2,19.0,1.6,3.0,0.3,,,,,,
2015-03,Одеська,242.0,10.1,162.0,6.8,39.0,1.6,,,,,,
2015-03,Полтавська,59.0,4.1,34.0,2.4,12.0,0.8,,,,,,
2015-03,Рівненська,14.0,1.2,8.0,0.7,0.0,0.0,,,,,,
2015-03,Сумська,7.0,0.6,2.0,0.2,0.0,0.0,,,,,,
2015-03,Тернопільська,4.0,0.4,1.0,0.1,3.0,0.3,,,,,,
2015-03,Харківська,39.0,1.4,15.0,0.6,11.0,0.4,,,,,,
2015-03,Херсонська,47.0,4.4,15.0,1.4,2.0,0.2,,,,,,
2015-03,Хмельницька,10.0,0.8,12.0,0.9,2.0,0.2,,,,,,
2015-03,Черкаська,24.0,1.9,8.0,0.6,2.0,0.2,,,,,,
2015-03,Чернівецька,13.0,1.4,8.0,0.9,0.0,0.0,,,,,,
2015-03,Чернігівська,37.0,3.5,18.0,1.7,6.0,0.6,,,,,,
2015-03,Київ,125.0,4.4,47.0,1.7,24.0,0.8,,,,,,
2015-04,Україна,1066.0,2.4,601.0,1.3,204.0,0.5,637.0,618.0,19.0,220.0,0.0,209.0
2015-04,Вінницька,31.0,1.9,20.0,1.2,9.0,0.6,,,,,,
2015-04,Волинська,22.0,2.1,12.0,1.2,7.0,0.7,,,,,,
2015-04,Дніпропетровська,104.0,3.2,125.0,3.8,58.0,1.8,,,,,,
2015-04,Донецька,,,,,,,,,,,,
2015-04,Житомирська,33.0,2.6,12.0,0.9,8.0,0.6,,,,,,
2015-04,Закарпатська,4.0,0.3,1.0,0.1,0.0,0.0,,,,,,
2015-04,Запорізька,46.0,2.6,26.0,1.5,9.0,0.5,,,,,,
2015-04,Івано-Франківська,10.0,0.7,7.0,0.5,1.0,0.1,,,,,,
2015-04,Київська,54.0,3.1,25.0,1.5,7.0,0.4,,,,,,
2015-04,Кіровоградська,54.0,5.5,20.0,2.0,10.0,1.0,,,,,,
2015-04,Луганська,38.0,1.7,20.0,0.9,8.0,0.4,,,,,,
2015-04,Львівська,37.0,1.5,15.0,0.6,2.0,0.1,,,,,,
2015-04,Миколаївська,90.0,7.7,30.0,2.6,10.0,0.9,,,,,,
2015-04,Одеська,190.0,8.0,127.0,5.3,30.0,1.3,,,,,,
2015-04,Полтавська,33.0,2.3,27.0,1.9,7.0,0.5,,,,,,
2015-04,Рівненська,22.0,1.9,2.0,0.2,2.0,0.2,,,,,,
2015-04,Сумська,3.0,0.3,1.0,0.1,0.0,0.0,,,,,,
2015-04,Тернопільська,6.0,0.6,1.0,0.1,1.0,0.1,,,,,,
2015-04,Харківська,52.0,1.9,27.0,1.0,4.0,0.1,,,,,,
2015-04,Херсонська,31.0,2.9,9.0,0.8,4.0,0.4,,,,,,
2015-04,Хмельницька,12.0,0.9,14.0,1.1,4.0,0.3,,,,,,
2015-04,Черкаська,53.0,4.2,29.0,2.3,10.0,0.8,,,,,,
2015-04,Чернівецька,6.0,0.7,6.0,0.7,2.0,0.2,,,,,,
2015-04,Чернігівська,47.0,4.4,14.0,1.3,3.0,0.3,,,,,,
2015-04,Київ,88.0,3.1,31.0,1.1,8.0,0.3,,,,,,
2015-05,Україна,1213.0,2.7,624.0,1.4,217.0,0.5,637.0,703.0,35.0,216.0,4.0,255.0
2015-05,Вінницька,31.0,1.9,17.0,1.1,0.0,0.0,,,,,,
2015-05,Волинська,31.0,3.0,10.0,1.0,8.0,0.8,,,,,,
2015-05,Дніпропетровська,249.0,7.6,155.0,4.7,69.0,2.1,,,,,,
2015-05,Донецька,,,,,,,,,,,,
2015-05,Житомирська,40.0,3.2,29.0,2.3,9.0,0.7,,,,,,
2015-05,Закарпатська,4.0,0.3,2.0,0.2,1.0,0.1,,,,,,
2015-05,Запорізька,42.0,2.4,32.0,1.8,13.0,0.7,,,,,,
2015-05,Івано-Франківська,10.0,0.7,7.0,0.5,1.0,0.1,,,,,,
2015-05,Київська,61.0,3.5,21.0,1.2,12.0,0.7,,,,,,
2015-05,Кіровоградська,50.0,5.1,10.0,1.0,4.0,0.4,,,,,,
2015-05,Луганська,45.0,2.0,22.0,1.0,7.0,0.3,,,,,,
2015-05,Львівська,28.0,1.1,17.0,0.7,7.0,0.3,,,,,,
2015-05,Миколаївська,49.0,4.2,44.0,3.8,8.0,0.7,,,,,,
2015-05,Одеська,227.0,9.5,105.0,4.4,24.0,1.0,,,,,,
2015-05,Полтавська,26.0,1.8,16.0,1.1,7.0,0.5,,,,,,
2015-05,Рівненська,23.0,2.0,6.0,0.5,4.0,0.3,,,,,,
2015-05,Сумська,4.0,0.4,1.0,0.1,0.0,0.0,,,,,,
2015-05,Тернопільська,14.0,1.3,5.0,0.5,1.0,0.1,,,,,,
2015-05,Харківська,38.0,1.4,13.0,0.5,2.0,0.1,,,,,,
2015-05,Херсонська,30.0,2.8,19.0,1.8,4.0,0.4,,,,,,
2015-05,Хмельницька,11.0,0.8,7.0,0.5,5.0,0.4,,,,,,
2015-05,Черкаська,56.0,4.5,26.0,2.1,7.0,0.6,,,,,,
2015-05,Чернівецька,8.0,0.9,6.0,0.7,1.0,0.1,,,,,,
2015-05,Чернігівська,28.0,2.6,12.0,1.1,6.0,0.6,,,,,,
2015-05,Київ,108.0,3.8,42.0,1.5,17.0,0.6,,,,,,
2015-06,Україна,1443.0,3.2,697.0,1.5,227.0,0.5,852.0,813.0,39.0,324.0,3.0,264.0
2015-06,Вінницька,30.0,1.9,17.0,1.1,7.0,0.4,,,,,,
2015-06,Волинська,34.0,3.3,19.0,1.8,6.0,0.6,,,,,,
2015-06,Дніпропетровська,356.0,10.8,229.0,7.0,65.0,2.0,,,,,,
2015-06,Донецька,,,,,,,,,,,,
2015-06,Житомирська,42.0,3.3,28.0,2.2,13.0,1.0,,,,,,
2015-06,Закарпатська,9.0,0.7,5.0,0.4,1.0,0.1,,,,,,
2015-06,Запорізька,41.0,2.3,34.0,1.9,12.0,0.7,,,,,,
2015-06,Івано-Франківська,17.0,1.2,5.0,0.4,3.0,0.1,,,,,,
2015-06,Київська,76.0,4.4,38.0,2.2,3.0,0.2,,,,,,
2015-06,Кіровоградська,59.0,6.0,25.0,2.5,7.0,0.7,,,,,,
2015-06,Луганська,44.0,2.0,20.0,0.9,14.0,0.6,,,,,,
2015-06,Львівська,62.0,2.5,20.0,0.8,3.0,0.1,,,,,,
2015-06,Миколаївська,42.0,3.6,10.0,0.9,6.0,0.5,,,,,,
2015-06,Одеська,194.0,8.1,97.0,4.1,15.0,0.6,,,,,,
2015-06,Полтавська,36.0,2.5,14.0,1.0,9.0,0.6,,,,,,
2015-06,Рівненська,32.0,2.8,6.0,0.5,3.0,0.3,,,,,,
2015-06,Сумська,28.0,2.5,10.0,0.9,3.0,0.3,,,,,,
2015-06,Тернопільська,14.0,1.3,5.0,0.5,3.0,0.3,,,,,,
2015-06,Харківська,46.0,1.7,15.0,0.6,10.0,0.4,,,,,,
2015-06,Херсонська,60.0,5.6,17.0,1.6,4.0,0.4,,,,,,
2015-06,Хмельницька,32.0,2.5,13.0,1.0,6.0,0.5,,,,,,
2015-06,Черкаська,55.0,4.4,26.0,2.1,8.0,0.6,,,,,,
2015-06,Чернівецька,13.0,1.4,5.0,0.6,1.0,0.1,,,,,,
2015-06,Чернігівська,20.0,1.9,3.0,0.3,11.0,1.0,,,,,,
2015-06,Київ,101.0,3.6,36.0,1.3,14.0,0.5,,,,,,
2015-07,Україна,1365.0,3.0,733.0,1.6,194.0,0.4,798.0,770.0,28.0,347.0,5.0,215.0
2015-07,Вінницька,11.0,0.7,7.0,0.4,1.0,0.1,,,,,,
2015-07,Волинська,24.0,2.3,9.0,0.9,2.0,0.2,,,,,,
2015-07,Дніпропетровська,357.0,10.9,193.0,5.9,79.0,2.4,,,,,,
2015-07,Донецька,,,,,,,,,,,,
2015-07,Житомирська,35.0,2.8,16.0,1.3,6.0,0.5,,,,,,
2015-07,Закарпатська,2.0,0.2,15.0,1.2,0.0,0.0,,,,,,
2015-07,Запорізька,40.0,2.3,34.0,1.9,13.0,0.7,,,,,,
2015-07,Івано-Франківська,10.0,0.7,7.0,0.5,7.0,0.5,,,,,,
2015-07,Київська,69.0,4.0,33.0,1.9,2.0,0.1,,,,,,
2015-07,Кіровоградська,38.0,3.9,12.0,1.2,4.0,0.4,,,,,,
2015-07,Луганська,45.0,1.9,15.0,0.7,9.0,0.4,,,,,,
2015-07,Львівська,51.0,2.0,19.0,0.8,11.0,0.4,,,,,,
2015-07,Миколаївська,91.0,7.8,46.0,3.9,7.0,0.6,,,,,,
2015-07,Одеська,167.0,7.0,110.0,4.6,10.0,0.4,,,,,,
2015-07,Полтавська,50.0,3.4,32.0,2.2,9.0,0.6,,,,,,
2015-07,Рівненська,15.0,1.3,9.0,0.8,2.0,0.2,,,,,,
2015-07,Сумська,23.0,2.0,15.0,1.3,0.0,0.0,,,,,,
2015-07,Тернопільська,8.0,0.7,7.0,0.7,0.0,0.0,,,,,,
2015-07,Харківська,48.0,1.8,17.0,0.6,0.0,0.0,,,,,,
2015-07,Херсонська,34.0,3.2,18.0,1.7,0.0,0.0,,,,,,
2015-07,Хмельницька,21.0,1.6,15.0,1.2,7.0,0.5,,,,,,
2015-07,Черкаська,45.0,3.6,39.0,3.1,4.0,0.3,,,,,,
2015-07,Чернівецька,8.0,0.9,4.0,0.4,1.0,0.1,,,,,,
2015-07,Чернігівська,45.0,4.3,18.0,1.7,7.0,0.7,,,,,,
2015-07,Київ,128.0,4.5,43.0,1.5,13.0,0.5,,,,,,
2015-08,Україна,1170.0,2.6,629.0,1.4,195.0,0.4,691.0,663.0,28.0,259.0,3.0,217.0
2015-08,Вінницька,22.0,1.4,24.0,1.5,0.0,0.0,,,,,,
2015-08,Волинська,21.0,2.0,8.0,0.8,7.0,0.7,,,,,,
2015-08,Дніпропетровська,279.0,8.5,197.0,6.0,88.0,2.7,,,,,,
2015-08,Донецька,,,,,,,,,,,,
2015-08,Житомирська,37.0,2.9,13.0,1.0,3.0,0.2,,,,,,
2015-08,Закарпатська,7.0,0.6,3.0,0.2,0.0,0.0,,,,,,
2015-08,Запорізька,38.0,2.1,31.0,1.7,15.0,0.8,,,,,,
2015-08,Івано-Франківська,26.0,1.9,9.0,0.7,2.0,0.1,,,,,,
2015-08,Київська,57.0,3.3,32.0,1.9,6.0,0.3,,,,,,
2015-08,Кіровоградська,46.0,4.7,14.0,1.4,10.0,1.0,,,,,,
2015-08,Луганська,32.0,1.4,17.0,0.8,13.0,0.6,,,,,,
2015-08,Львівська,33.0,1.3,15.0,0.6,0.0,0.0,,,,,,
2015-08,Миколаївська,57.0,4.9,25.0,2.1,6.0,0.5,,,,,,
2015-08,Одеська,157.0,6.6,95.0,4.0,15.0,0.6,,,,,,
2015-08,Полтавська,24.0,1.7,19.0,1.3,5.0,0.3,,,,,,
2015-08,Рівненська,26.0,2.2,13.0,1.1,0.0,0.0,,,,,,
2015-08,Сумська,26.0,2.3,10.0,0.9,1.0,0.1,,,,,,
2015-08,Тернопільська,16.0,1.5,5.0,0.5,3.0,0.3,,,,,,
2015-08,Харківська,44.0,1.6,17.0,0.6,0.0,0.0,,,,,,
2015-08,Херсонська,37.0,3.5,17.0,1.6,0.0,0.0,,,,,,
2015-08,Хмельницька,14.0,1.1,5.0,0.4,1.0,0.1,,,,,,
2015-08,Черкаська,41.0,3.3,15.0,1.2,3.0,0.2,,,,,,
2015-08,Чернівецька,8.0,0.9,3.0,0.3,0.0,0.0,,,,,,
2015-08,Чернігівська,30.0,2.8,13.0,1.2,5.0,0.5,,,,,,
2015-08,Київ,92.0,3.3,29.0,1.0,12.0,0.4,,,,,,
2015-09,Україна,1278.0,3.0,646.0,1.5,232.0,0.5,761.0,723.0,38.0,280.0,3.0,234.0
2015-09,Вінницька,29.0,1.8,15.0,0.9,3.0,0.2,,,,,,
2015-09,Волинська,12.0,1.2,5.0,0.5,6.0,0.6,,,,,,
2015-09,Дніпропетровська,299.0,9.2,199.0,6.1,107.0,3.3,,,,,,
2015-09,Донецька,,,,,,,,,,,,
2015-09,Житомирська,45.0,3.6,16.0,1.3,10.0,0.8,,,,,,
2015-09,Закарпатська,13.0,1.0,6.0,0.5,2.0,0.2,,,,,,
2015-09,Запорізька,47.0,2.7,26.0,1.5,11.0,0.6,,,,,,
2015-09,Івано-Франківська,19.0,1.4,7.0,0.5,7.0,0.5,,,,,,
2015-09,Київська,102.0,5.9,42.0,2.4,3.0,0.2,,,,,,
2015-09,Кіровоградська,34.0,3.5,14.0,1.4,6.0,0.6,,,,,,
2015-09,Луганська,31.0,1.4,26.0,1.2,13.0,0.6,,,,,,
2015-09,Львівська,31.0,1.2,4.0,0.2,1.0,0.0,,,,,,
2015-09,Миколаївська,61.0,5.2,18.0,1.5,4.0,0.3,,,,,,
2015-09,Одеська,196.0,8.2,118.0,5.0,13.0,0.5,,,,,,
2015-09,Полтавська,30.0,2.1,15.0,1.0,3.0,0.2,,,,,,
2015-09,Рівненська,18.0,1.6,8.0,0.7,4.0,0.3,,,,,,
2015-09,Сумська,12.0,1.1,8.0,0.7,0.0,0.0,,,,,,
2015-09,Тернопільська,11.0,1.0,2.0,0.2,0.0,0.0,,,,,,
2015-09,Харківська,41.0,1.5,14.0,0.5,7.0,0.3,,,,,,
2015-09,Херсонська,62.0,5.8,19.0,1.8,2.0,0.2,,,,,,
2015-09,Хмельницька,18.0,1.4,7.0,0.5,0.0,0.0,,,,,,
2015-09,Черкаська,43.0,3.5,18.0,1.4,5.0,0.4,,,,,,
2015-09,Чернівецька,6.0,0.7,2.0,0.2,2.0,0.2,,,,,,
2015-09,Чернігівська,18.0,1.7,11.0,1.1,4.0,0.4,,,,,,
2015-09,Київ,100.0,3.5,46.0,1.6,19.0,0.7,,,,,,
2015-10,Україна,1312.0,3.1,692.0,1.6,222.0,0.5,806.0,779.0,27.0,274.0,3.0,229.0
2015-10,Вінницька,25.0,1.6,13.0,0.8,2.0,0.1,,,,,,
2015-10,Волинська,17.0,1.6,9.0,0.9,2.0,0.2,,,,,,
2015-10,Дніпропетровська,249.0,7.6,172.0,5.3,76.0,2.3,,,,,,
2015-10,Донецька,,,,,,,,,,,,
2015-10,Житомирська,35.0,2.8,18.0,1.4,6.0,0.5,,,,,,
2015-10,Закарпатська,8.0,0.6,4.0,0.3,2.0,0.2,,,,,,
2015-10,Запорізька,55.0,3.1,29.0,1.6,8.0,0.5,,,,,,
2015-10,Івано-Франківська,7.0,0.5,3.0,0.2,2.0,0.1,,,,,,
2015-10,Київська,78.0,4.5,40.0,2.3,15.0,0.9,,,,,,
2015-10,Кіровоградська,36.0,3.7,13.0,1.3,6.0,0.6,,,,,,
2015-10,Луганська,43.0,1.9,17.0,0.8,11.0,0.5,,,,,,
2015-10,Львівська,40.0,1.6,16.0,0.6,8.0,0.3,,,,,,
2015-10,Миколаївська,95.0,8.2,43.0,3.7,14.0,1.2,,,,,,
2015-10,Одеська,218.0,9.2,132.0,5.5,17.0,0.7,,,,,,
2015-10,Полтавська,49.0,3.4,14.0,1.0,4.0,0.3,,,,,,
2015-10,Рівненська,21.0,1.8,5.0,0.4,1.0,0.1,,,,,,
2015-10,Сумська,16.0,1.4,4.0,0.4,1.0,0.1,,,,,,
2015-10,Тернопільська,8.0,0.8,3.0,0.3,1.0,0.1,,,,,,
2015-10,Харківська,48.0,1.8,20.0,0.7,1.0,0.0,,,,,,
2015-10,Херсонська,43.0,4.0,9.0,0.8,2.0,0.2,,,,,,
2015-10,Хмельницька,14.0,1.1,12.0,0.9,4.0,0.3,,,,,,
2015-10,Черкаська,53.0,4.3,30.0,2.4,3.0,0.2,,,,,,
2015-10,Чернівецька,6.0,0.7,3.0,0.3,1.0,0.1,,,,,,
2015-10,Чернігівська,37.0,3.5,44.0,4.2,9.0,0.9,,,,,,
2015-10,Київ,111.0,3.9,39.0,1.4,26.0,0.9,,,,,,
2015-11,Україна,1290.0,3.0,690.0,1.6,215.0,0.5,771.0,746.0,25.0,302.0,2.0,215.0
2015-11,Вінницька,24.0,1.5,10.0,0.6,2.0,0.1,,,,,,
2015-11,Волинська,22.0,2.1,11.0,1.1,2.0,0.2,,,,,,
2015-11,Дніпропетровська,308.0,9.4,195.0,6.0,74.0,2.3,,,,,,
2015-11,Донецька,,,,,,,,,,,,
2015-11,Житомирська,41.0,3.3,16.0,1.3,4.0,0.3,,,,,,
2015-11,Закарпатська,2.0,0.2,1.0,0.1,0.0,0.0,,,,,,
2015-11,Запорізька,54.0,3.1,32.0,1.8,17.0,1.0,,,,,,
2015-11,Івано-Франківська,25.0,1.8,9.0,0.7,0.0,0.0,,,,,,
2015-11,Київська,76.0,4.4,46.0,2.7,15.0,0.9,,,,,,
2015-11,Кіровоградська,37.0,3.8,21.0,2.2,3.0,0.3,,,,,,
2015-11,Луганська,53.0,2.4,26.0,1.2,7.0,0.3,,,,,,
2015-11,Львівська,31.0,1.2,22.0,0.9,0.0,0.0,,,,,,
2015-11,Миколаївська,81.0,7.0,28.0,2.4,7.0,0.6,,,,,,
2015-11,Одеська,216.0,9.1,123.0,5.2,34.0,1.4,,,,,,
2015-11,Полтавська,33.0,2.3,21.0,1.5,12.0,0.8,,,,,,
2015-11,Рівненська,13.0,1.1,10.0,0.9,2.0,0.2,,,,,,
2015-11,Сумська,20.0,1.8,5.0,0.4,2.0,0.2,,,,,,
2015-11,Тернопільська,2.0,0.2,0.0,0.0,2.0,0.2,,,,,,
2015-11,Харківська,31.0,1.1,12.0,0.4,11.0,0.4,,,,,,
2015-11,Херсонська,27.0,2.5,8.0,0.8,2.0,0.2,,,,,,
2015-11,Хмельницька,19.0,1.5,17.0,1.3,3.0,0.2,,,,,,
2015-11,Черкаська,33.0,2.6,14.0,1.1,4.0,0.3,,,,,,
2015-11,Чернівецька,5.0,0.6,3.0,0.3,0.0,0.0,,,,,,
2015-11,Чернігівська,34.0,3.3,14.0,1.3,4.0,0.4,,,,,,
2015-11,Київ,103.0,3.6,46.0,1.6,8.0,0.3,,,,,,
2015-12,Україна,1526.0,3.6,871.0,2.0,330.0,0.8,906.0,862.0,44.0,360.0,7.0,253.0
2015-12,Вінницька,30.0,1.9,18.0,1.1,7.0,0.4,,,,,,
2015-12,Волинська,22.0,2.1,10.0,1.0,10.0,1.0,,,,,,
2015-12,Дніпропетровська,227.0,6.9,187.0,5.7,109.0,3.3,,,,,,
2015-12,Донецька,,,,,,,,,,,,
2015-12,Житомирська,49.0,3.9,26.0,2.1,12.0,1.0,,,,,,
2015-12,Закарпатська,6.0,0.5,6.0,0.5,1.0,0.1,,,,,,
2015-12,Запорізька,79.0,4.5,37.0,2.1,17.0,1.0,,,,,,
2015-12,Івано-Франківська,14.0,1.0,10.0,0.7,1.0,0.1,,,,,,
2015-12,Київська,85.0,4.9,32.0,1.9,8.0,0.5,,,,,,
2015-12,Кіровоградська,36.0,3.7,40.0,4.1,19.0,2.0,,,,,,
2015-12,Луганська,49.0,2.2,47.0,2.1,7.0,0.3,,,,,,
2015-12,Львівська,67.0,2.7,22.0,0.9,8.0,0.3,,,,,,
2015-12,Миколаївська,59.0,5.1,27.0,2.3,9.0,0.8,,,,,,
2015-12,Одеська,251.0,10.5,153.0,6.4,53.0,2.2,,,,,,
2015-12,Полтавська,40.0,2.8,21.0,1.5,7.0,0.5,,,,,,
2015-12,Рівненська,26.0,2.2,10.0,0.9,3.0,0.3,,,,,,
2015-12,Сумська,41.0,3.7,17.0,1.5,6.0,0.5,,,,,,
2015-12,Тернопільська,17.0,1.6,5.0,0.5,2.0,0.2,,,,,,
2015-12,Харківська,48.0,1.8,24.0,0.9,8.0,0.3,,,,,,
2015-12,Херсонська,75.0,7.0,29.0,2.7,4.0,0.4,,,,,,
2015-12,Хмельницька,7.0,0.5,8.0,0.6,2.0,0.2,,,,,,
2015-12,Черкаська,69.0,5.5,26.0,2.1,9.0,0.7,,,,,,
2015-12,Чернівецька,9.0,1.0,4.0,0.4,1.0,0.1,,,,,,
2015-12,Чернігівська,105.0,10.1,59.0,5.6,9.0,0.9,,,,,,
2015-12,Київ,115.0,4.0,53.0,1.9,18.0,0.6,,,,,,
2016-01,Україна,1060.0,2.5,539.0,1.3,161.0,0.4,610.0,573.0,37.0,232.0,1.0,217.0
2016-01,Вінницька,3.0,0.2,3.0,0.2,1.0,0.1,,,,,,
2016-01,Волинська,19.0,1.8,11.0,1.1,1.0,0.1,,,,,,
2016-01,Дніпропетровська,206.0,6.3,129.0,3.9,58.0,1.8,,,,,,
2016-01,Донецька,,,,,,,,,,,,
2016-01,Житомирська,23.0,1.8,9.0,0.7,5.0,0.4,,,,,,
2016-01,Закарпатська,12.0,1.0,7.0,0.6,1.0,0.1,,,,,,
2016-01,Запорізька,61.0,3.5,30.0,1.7,10.0,0.6,,,,,,
2016-01,Івано-Франківська,12.0,0.9,6.0,0.4,0.0,0.0,,,,,,
2016-01,Київська,68.0,3.9,32.0,1.8,14.0,0.8,,,,,,
2016-01,Кіровоградська,31.0,3.2,21.0,2.1,4.0,0.4,,,,,,
2016-01,Луганська,14.0,0.6,12.0,0.5,5.0,0.2,,,,,,
2016-01,Львівська,23.0,0.9,8.0,0.3,7.0,0.3,,,,,,
2016-01,Миколаївська,69.0,5.9,20.0,1.7,5.0,0.4,,,,,,
2016-01,Одеська,173.0,7.2,109.0,4.6,5.0,0.2,,,,,,
2016-01,Полтавська,27.0,1.9,12.0,0.8,7.0,0.5,,,,,,
2016-01,Рівненська,15.0,1.3,8.0,0.7,0.0,0.0,,,,,,
2016-01,Сумська,8.0,0.7,2.0,0.2,1.0,0.1,,,,,,
2016-01,Тернопільська,9.0,0.8,2.0,0.2,1.0,0.1,,,,,,
2016-01,Харківська,55.0,2.0,15.0,0.6,0.0,0.0,,,,,,
2016-01,Херсонська,33.0,3.1,10.0,0.9,1.0,0.1,,,,,,
2016-01,Хмельницька,20.0,1.5,12.0,0.9,4.0,0.3,,,,,,
2016-01,Черкаська,32.0,2.6,22.0,1.8,8.0,0.6,,,,,,
2016-01,Чернівецька,7.0,0.8,1.0,0.1,2.0,0.2,,,,,,
2016-01,Чернігівська,37.0,3.5,19.0,1.8,4.0,0.4,,,,,,
2016-01,Київ,103.0,3.6,39.0,1.3,17.0,0.6,,,,,,
2016-02,Україна,1202.0,2.8,641.0,1.5,222.0,0.5,742.0,709.0,33.0,232.0,2.0,226.0
2016-02,Вінницька,9.0,0.6,4.0,0.2,0.0,0.0,,,,,,
2016-02,Волинська,29.0,2.8,20.0,1.9,5.0,0.5,,,,,,
2016-02,Дніпропетровська,198.0,6.0,144.0,4.4,92.0,2.8,,,,,,
2016-02,Донецька,,,,,,,,,,,,
2016-02,Житомирська,41.0,3.3,23.0,1.8,7.0,0.6,,,,,,
2016-02,Закарпатська,11.0,0.9,5.0,0.4,2.0,0.2,,,,,,
2016-02,Запорізька,44.0,2.5,41.0,2.3,13.0,0.7,,,,,,
2016-02,Івано-Франківська,17.0,1.2,10.0,0.7,3.0,0.2,,,,,,
2016-02,Київська,74.0,4.3,27.0,1.6,10.0,0.6,,,,,,
2016-02,Кіровоградська,27.0,2.8,9.0,0.9,7.0,0.7,,,,,,
2016-02,Луганська,13.0,0.6,11.0,0.5,6.0,0.3,,,,,,
2016-02,Львівська,37.0,1.5,22.0,0.9,13.0,0.5,,,,,,
2016-02,Миколаївська,94.0,8.1,40.0,3.4,6.0,0.5,,,,,,
2016-02,Одеська,196.0,8.2,109.0,4.6,27.0,1.1,,,,,,
2016-02,Полтавська,31.0,2.2,23.0,1.6,5.0,0.3,,,,,,
